timestamp,open,high,low,close,volume,symbol
2024-06-25 00:00:00,60262.16,60310.23,60217.36,60275.55,31.93172974,BTC/USD
2024-06-25 00:05:00,60280.2,60316.03,60251.23,60285.38,33.8188173,BTC/USD
2024-06-25 00:10:00,60285.25,60286.22,60228.83,60228.83,24.36105669,BTC/USD
2024-06-25 00:15:00,60231.05,60448.86,60225.02,60412.37,32.45220349,BTC/USD
2024-06-25 00:20:00,60412.9,60536.17,60306.33,60341.58,133.70903129,BTC/USD
2024-06-25 00:25:00,60341.58,60373.2,60312.32,60347.99,24.8425401,BTC/USD
2024-06-25 00:30:00,60347.99,60373.2,60285.37,60368.32,29.05438882,BTC/USD
2024-06-25 00:35:00,60367.91,60403.1,60300.98,60304.43,21.17461615,BTC/USD
2024-06-25 00:40:00,60304.42,60365.32,60272.23,60354.22,21.48879125,BTC/USD
2024-06-25 00:45:00,60354.23,60414.8,60312.94,60383.88,25.2522911,BTC/USD
2024-06-25 00:50:00,60393.35,60624.74,60383.88,60615.15,50.39706658,BTC/USD
2024-06-25 00:55:00,60615.15,60628.92,60361.27,60377.9,42.48985157,BTC/USD
2024-06-25 01:00:00,60377.9,60410.42,60301.89,60341.24,32.07647955,BTC/USD
2024-06-25 01:05:00,60341.24,60363.77,60300.0,60328.98,21.24719309,BTC/USD
2024-06-25 01:10:00,60328.75,60481.1,60328.75,60427.04,19.45700599,BTC/USD
2024-06-25 01:15:00,60426.43,60434.09,60360.34,60360.85,19.58054602,BTC/USD
2024-06-25 01:20:00,60360.73,60401.57,60356.86,60377.08,15.10563536,BTC/USD
2024-06-25 01:25:00,60377.07,60383.45,60254.25,60297.15,27.77201102,BTC/USD
2024-06-25 01:30:00,60293.32,60307.11,60242.64,60271.69,23.22386868,BTC/USD
2024-06-25 01:35:00,60271.69,60342.43,60255.03,60340.71,20.33497685,BTC/USD
2024-06-25 01:40:00,60338.69,60415.64,60323.85,60353.28,21.24085717,BTC/USD
2024-06-25 01:45:00,60353.27,60360.8,60282.85,60318.39,20.02173719,BTC/USD
2024-06-25 01:50:00,60318.38,60359.33,60318.38,60343.75,19.27228651,BTC/USD
2024-06-25 01:55:00,60343.75,60469.91,60339.47,60464.31,27.34387964,BTC/USD
2024-06-25 02:00:00,60469.77,60563.96,60469.77,60532.34,35.62822089,BTC/USD
2024-06-25 02:05:00,60530.8,60612.72,60521.53,60535.88,40.4966419,BTC/USD
2024-06-25 02:10:00,60535.81,60549.34,60429.87,60429.87,24.47285755,BTC/USD
2024-06-25 02:15:00,60429.28,60476.22,60376.05,60440.08,23.25863294,BTC/USD
2024-06-25 02:20:00,60440.08,60480.24,60379.27,60471.79,26.35416109,BTC/USD
2024-06-25 02:25:00,60471.79,60528.64,60415.75,60449.87,21.98178981,BTC/USD
2024-06-25 02:30:00,60443.98,60686.23,60443.98,60575.41,45.85395895,BTC/USD
2024-06-25 02:35:00,60575.35,60644.01,60527.17,60527.17,23.74937108,BTC/USD
2024-06-25 02:40:00,60527.18,60529.02,60459.36,60511.65,28.14175039,BTC/USD
2024-06-25 02:45:00,60509.93,60670.62,60507.74,60620.4,43.33909288,BTC/USD
2024-06-25 02:50:00,60621.5,60648.07,60562.82,60595.3,29.49955218,BTC/USD
2024-06-25 02:55:00,60592.73,60712.1,60569.69,60652.19,60.62774909,BTC/USD
2024-06-25 03:00:00,60652.18,60850.99,60601.4,60811.66,69.42555511,BTC/USD
2024-06-25 03:05:00,60811.67,61250.0,60771.41,61243.19,173.81815298,BTC/USD
2024-06-25 03:10:00,61249.99,61257.0,61120.47,61154.14,73.76444661,BTC/USD
2024-06-25 03:15:00,61154.14,61252.41,61093.58,61252.4,46.49356462,BTC/USD
2024-06-25 03:20:00,61252.4,61403.55,61246.92,61303.48,84.17289273,BTC/USD
2024-06-25 03:25:00,61303.05,61371.65,61272.74,61326.62,49.91569088,BTC/USD
2024-06-25 03:30:00,61322.88,61453.0,61304.7,61449.84,65.33873387,BTC/USD
2024-06-25 03:35:00,61440.78,61481.15,61377.27,61422.36,47.78044622,BTC/USD
2024-06-25 03:40:00,61422.08,61566.1,61422.08,61552.83,57.24941678,BTC/USD
2024-06-25 03:45:00,61553.72,61589.48,61390.38,61411.98,93.73408186,BTC/USD
2024-06-25 03:50:00,61411.94,61429.5,61335.13,61379.31,40.13149708,BTC/USD
2024-06-25 03:55:00,61370.87,61370.87,61250.01,61286.42,41.07293039,BTC/USD
2024-06-25 04:00:00,61285.05,61372.51,61284.85,61353.15,37.93193528,BTC/USD
2024-06-25 04:05:00,61353.14,61360.11,61148.71,61198.31,53.5713617,BTC/USD
2024-06-25 04:10:00,61195.42,61216.79,61145.94,61178.56,37.43932703,BTC/USD
2024-06-25 04:15:00,61175.98,61305.62,61172.33,61240.38,28.93320282,BTC/USD
2024-06-25 04:20:00,61241.78,61279.11,61193.18,61222.59,16.98661001,BTC/USD
2024-06-25 04:25:00,61222.57,61300.0,61221.82,61298.52,9.24647601,BTC/USD
2024-06-25 04:30:00,61298.51,61400.0,61242.58,61262.17,25.09942962,BTC/USD
2024-06-25 04:35:00,61263.56,61350.34,61263.56,61268.32,22.35773179,BTC/USD
2024-06-25 04:40:00,61272.86,61329.12,61256.39,61267.97,17.8031783,BTC/USD
2024-06-25 04:45:00,61265.25,61279.49,61210.95,61224.08,22.5378508,BTC/USD
2024-06-25 04:50:00,61220.63,61359.99,61220.63,61318.74,22.79562081,BTC/USD
2024-06-25 04:55:00,61314.67,61382.05,61306.76,61346.21,20.23168065,BTC/USD
2024-06-25 05:00:00,61350.68,61389.99,61296.4,61388.4,11.11550924,BTC/USD
2024-06-25 05:05:00,61388.82,61389.9,61312.64,61333.83,17.59998686,BTC/USD
2024-06-25 05:10:00,61333.72,61341.23,61308.01,61326.95,17.3947217,BTC/USD
2024-06-25 05:15:00,61326.95,61360.66,61300.0,61324.2,14.29480143,BTC/USD
2024-06-25 05:20:00,61323.04,61349.98,61295.99,61328.47,10.42070215,BTC/USD
2024-06-25 05:25:00,61333.26,61339.59,61257.01,61260.2,8.92630482,BTC/USD
2024-06-25 05:30:00,61260.02,61278.43,61223.91,61232.13,20.00625308,BTC/USD
2024-06-25 05:35:00,61232.15,61246.66,61052.1,61073.05,27.77882325,BTC/USD
2024-06-25 05:40:00,61073.05,61132.06,60957.81,60981.56,30.93369237,BTC/USD
2024-06-25 05:45:00,60978.13,61032.91,60935.46,60947.34,33.15380521,BTC/USD
2024-06-25 05:50:00,60942.45,60986.19,60899.1,60978.07,22.5892584,BTC/USD
2024-06-25 05:55:00,60978.2,61047.3,60975.09,60991.34,13.44750348,BTC/USD
2024-06-25 06:00:00,60987.45,61048.84,60939.89,60939.89,33.4512233,BTC/USD
2024-06-25 06:05:00,60942.41,60968.98,60924.24,60961.12,9.63630056,BTC/USD
2024-06-25 06:10:00,60961.11,61042.67,60934.24,60991.84,16.60012552,BTC/USD
2024-06-25 06:15:00,60991.85,61057.84,60991.85,61049.91,54.7372498,BTC/USD
2024-06-25 06:20:00,61049.14,61074.7,60949.9,60962.97,64.2301936,BTC/USD
2024-06-25 06:25:00,60962.97,61062.82,60957.78,61009.18,53.69044565,BTC/USD
2024-06-25 06:30:00,61009.74,61115.84,61009.74,61069.14,48.31649184,BTC/USD
2024-06-25 06:35:00,61068.96,61152.36,61043.91,61139.15,35.5806401,BTC/USD
2024-06-25 06:40:00,61144.78,61158.23,61075.15,61084.97,20.91025489,BTC/USD
2024-06-25 06:45:00,61084.96,61122.71,61056.81,61067.48,16.36116145,BTC/USD
2024-06-25 06:50:00,61067.47,61124.36,61064.05,61124.36,20.23991576,BTC/USD
2024-06-25 06:55:00,61124.36,61144.47,61079.86,61113.8,7.64630167,BTC/USD
2024-06-25 07:00:00,61114.16,61185.99,61100.97,61181.13,24.60713275,BTC/USD
2024-06-25 07:05:00,61181.13,61224.01,61063.35,61076.63,30.10570842,BTC/USD
2024-06-25 07:10:00,61069.77,61077.81,60933.39,60943.49,10.32279358,BTC/USD
2024-06-25 07:15:00,60948.95,60980.84,60880.01,60900.49,14.23143115,BTC/USD
2024-06-25 07:20:00,60900.19,60914.0,60866.77,60887.81,30.82884731,BTC/USD
2024-06-25 07:25:00,60883.32,60914.03,60769.04,60806.3,38.26397082,BTC/USD
2024-06-25 07:30:00,60801.68,60840.15,60735.53,60835.02,57.68480715,BTC/USD
2024-06-25 07:35:00,60831.24,60862.12,60796.61,60822.53,25.69634119,BTC/USD
2024-06-25 07:40:00,60824.81,60853.37,60669.46,60678.85,63.78413005,BTC/USD
2024-06-25 07:45:00,60675.21,60786.51,60665.0,60694.54,42.38379379,BTC/USD
2024-06-25 07:50:00,60694.55,60697.25,60609.68,60629.96,67.23692299,BTC/USD
2024-06-25 07:55:00,60632.99,60644.94,60580.0,60644.94,42.49231363,BTC/USD
2024-06-25 08:00:00,60644.95,60775.49,60624.52,60767.89,39.73879056,BTC/USD
2024-06-25 08:05:00,60767.89,60832.69,60738.76,60800.24,43.91513368,BTC/USD
2024-06-25 08:10:00,60794.99,60863.73,60779.45,60855.12,27.87942002,BTC/USD
2024-06-25 08:15:00,60855.0,60874.43,60814.4,60818.24,23.67909048,BTC/USD
2024-06-25 08:20:00,60818.24,60826.29,60722.23,60760.25,26.74564062,BTC/USD
2024-06-25 08:25:00,60764.36,60776.86,60692.41,60714.11,32.86021597,BTC/USD
2024-06-25 08:30:00,60714.1,60716.27,60651.23,60676.28,46.85446763,BTC/USD
2024-06-25 08:35:00,60670.93,60738.9,60638.55,60723.84,37.34606023,BTC/USD
2024-06-25 08:40:00,60723.21,60741.63,60700.07,60712.37,31.25931883,BTC/USD
2024-06-25 08:45:00,60712.36,60770.24,60664.05,60766.81,49.59816636,BTC/USD
2024-06-25 08:50:00,60766.46,60830.14,60763.0,60822.49,43.0869875,BTC/USD
2024-06-25 08:55:00,60822.46,60848.34,60807.32,60827.25,29.09269449,BTC/USD
2024-06-25 09:00:00,60831.11,60888.58,60821.34,60872.63,39.41632033,BTC/USD
2024-06-25 09:05:00,60869.0,60894.98,60795.03,60893.87,46.27249365,BTC/USD
2024-06-25 09:10:00,60891.87,60904.54,60839.63,60889.33,32.23104864,BTC/USD
2024-06-25 09:15:00,60889.34,60947.95,60888.22,60894.45,32.71010831,BTC/USD
2024-06-25 09:20:00,60894.45,60909.13,60833.56,60865.2,25.24934636,BTC/USD
2024-06-25 09:25:00,60865.19,60914.29,60831.77,60906.81,19.48842892,BTC/USD
2024-06-25 09:30:00,60906.8,61043.35,60861.21,61043.35,59.1785754,BTC/USD
2024-06-25 09:35:00,61038.11,61089.72,60994.71,61059.0,100.52248738,BTC/USD
2024-06-25 09:40:00,61055.74,61071.36,60996.28,61001.29,94.68581186,BTC/USD
2024-06-25 09:45:00,61001.29,61006.68,60959.14,60959.14,22.94098417,BTC/USD
2024-06-25 09:50:00,60959.14,61536.8,60959.14,61468.82,206.60131208,BTC/USD
2024-06-25 09:55:00,61467.14,61514.55,61392.63,61427.78,56.5131828,BTC/USD
2024-06-25 10:00:00,61423.54,61429.84,61251.62,61288.4,70.4593545,BTC/USD
2024-06-25 10:05:00,61288.4,61360.83,61250.01,61259.87,41.28670825,BTC/USD
2024-06-25 10:10:00,61261.05,61280.75,61202.24,61236.34,20.08522985,BTC/USD
2024-06-25 10:15:00,61236.34,61277.04,61175.65,61270.41,26.97177096,BTC/USD
2024-06-25 10:20:00,61270.42,61317.14,61207.23,61294.96,30.09940852,BTC/USD
2024-06-25 10:25:00,61291.27,61295.18,61216.05,61260.78,24.88078502,BTC/USD
2024-06-25 10:30:00,61260.77,61270.2,61179.94,61182.15,24.75096489,BTC/USD
2024-06-25 10:35:00,61179.98,61199.79,61129.78,61160.5,49.95358872,BTC/USD
2024-06-25 10:40:00,61160.49,61310.87,61160.49,61255.43,41.28621455,BTC/USD
2024-06-25 10:45:00,61254.25,61285.78,61214.13,61250.69,25.30041944,BTC/USD
2024-06-25 10:50:00,61253.69,61299.99,61232.24,61291.02,19.78314251,BTC/USD
2024-06-25 10:55:00,61285.45,61362.65,61263.88,61275.97,44.28817723,BTC/USD
2024-06-25 11:00:00,61275.96,61369.74,61239.3,61353.68,29.47394957,BTC/USD
2024-06-25 11:05:00,61353.67,61359.35,61299.8,61306.51,14.45199807,BTC/USD
2024-06-25 11:10:00,61305.29,61367.48,61304.14,61355.77,21.45793226,BTC/USD
2024-06-25 11:15:00,61355.28,61375.65,61307.01,61358.97,19.95272714,BTC/USD
2024-06-25 11:20:00,61358.96,61449.62,61352.81,61388.56,22.85659898,BTC/USD
2024-06-25 11:25:00,61388.56,61402.76,61150.01,61174.42,106.33588559,BTC/USD
2024-06-25 11:30:00,61174.42,61184.12,61130.0,61136.93,59.3454048,BTC/USD
2024-06-25 11:35:00,61136.93,61180.86,61131.28,61142.01,41.75392484,BTC/USD
2024-06-25 11:40:00,61144.63,61171.22,61096.74,61117.53,43.78479285,BTC/USD
2024-06-25 11:45:00,61118.3,61161.69,61071.58,61083.06,18.26967229,BTC/USD
2024-06-25 11:50:00,61083.05,61280.58,61083.05,61220.16,33.08698076,BTC/USD
2024-06-25 11:55:00,61219.96,61219.96,61141.33,61141.33,12.45792619,BTC/USD
2024-06-25 12:00:00,61141.33,61181.82,61075.57,61167.99,24.51175045,BTC/USD
2024-06-25 12:05:00,61169.35,61199.99,60926.66,61041.31,112.12978522,BTC/USD
2024-06-25 12:10:00,61035.79,61110.98,61016.38,61079.66,31.60012043,BTC/USD
2024-06-25 12:15:00,61075.55,61126.08,61033.26,61098.35,37.74151837,BTC/USD
2024-06-25 12:20:00,61098.28,61219.31,61080.69,61209.0,18.51523758,BTC/USD
2024-06-25 12:25:00,61206.77,61214.33,61154.43,61190.84,19.87564432,BTC/USD
2024-06-25 12:30:00,61192.19,61207.13,61099.76,61143.85,25.07823054,BTC/USD
2024-06-25 12:35:00,61141.18,61244.69,61127.27,61135.19,11.29918078,BTC/USD
2024-06-25 12:40:00,61133.92,61147.52,61038.19,61081.75,19.27390935,BTC/USD
2024-06-25 12:45:00,61081.76,61121.71,61045.15,61087.23,10.24968659,BTC/USD
2024-06-25 12:50:00,61087.19,61087.19,60960.26,60960.26,23.44390384,BTC/USD
2024-06-25 12:55:00,60960.26,61015.51,60958.77,61013.43,12.14948028,BTC/USD
2024-06-25 13:00:00,61011.91,61074.7,60993.09,61069.16,11.24380586,BTC/USD
2024-06-25 13:05:00,61068.89,61129.72,61052.83,61122.19,20.46858435,BTC/USD
2024-06-25 13:10:00,61122.18,61192.08,61084.8,61150.77,21.36602724,BTC/USD
2024-06-25 13:15:00,61150.76,61162.1,61077.6,61126.08,53.57804662,BTC/USD
2024-06-25 13:20:00,61126.09,61242.53,61067.62,61242.33,29.21566252,BTC/USD
2024-06-25 13:25:00,61240.7,61253.29,61177.78,61224.32,56.91505629,BTC/USD
2024-06-25 13:30:00,61221.24,61231.54,61080.01,61091.72,65.19512743,BTC/USD
2024-06-25 13:35:00,61091.72,61091.72,60978.77,61001.02,51.69784259,BTC/USD
2024-06-25 13:40:00,61001.01,61232.04,60968.2,61164.46,152.42855656,BTC/USD
2024-06-25 13:45:00,61164.47,61400.18,61138.51,61284.84,178.96891148,BTC/USD
2024-06-25 13:50:00,61282.37,61356.96,61045.67,61045.67,97.59089855,BTC/USD
2024-06-25 13:55:00,61045.67,61169.76,60993.76,61169.76,65.27515573,BTC/USD
2024-06-25 14:00:00,61169.77,61268.9,61118.28,61218.46,62.03996751,BTC/USD
2024-06-25 14:05:00,61221.88,61293.6,61139.01,61259.86,112.95147227,BTC/USD
2024-06-25 14:10:00,61259.85,61325.0,61223.13,61263.47,84.51900569,BTC/USD
2024-06-25 14:15:00,61263.88,61528.69,61260.71,61494.7,111.99714561,BTC/USD
2024-06-25 14:20:00,61496.8,61700.0,61495.51,61591.07,242.58617591,BTC/USD
2024-06-25 14:25:00,61591.06,62130.84,61571.36,62064.88,286.90446723,BTC/USD
2024-06-25 14:30:00,62063.6,62121.02,61887.82,61948.01,239.10061414,BTC/USD
2024-06-25 14:35:00,61948.01,62060.37,61824.69,61840.84,127.18264882,BTC/USD
2024-06-25 14:40:00,61841.65,62005.99,61827.95,61892.33,257.00952453,BTC/USD
2024-06-25 14:45:00,61892.32,61959.57,61788.04,61816.61,284.23609657,BTC/USD
2024-06-25 14:50:00,61809.44,61830.07,61644.74,61644.74,63.56968445,BTC/USD
2024-06-25 14:55:00,61644.74,61811.71,61616.47,61736.47,57.11818484,BTC/USD
2024-06-25 15:00:00,61736.47,61794.94,61658.62,61698.48,118.62407297,BTC/USD
2024-06-25 15:05:00,61698.48,61708.87,61404.36,61428.89,265.8342271,BTC/USD
2024-06-25 15:10:00,61429.68,61472.1,61309.41,61386.59,164.8180827,BTC/USD
2024-06-25 15:15:00,61386.58,61794.8,61341.15,61692.36,179.40631705,BTC/USD
2024-06-25 15:20:00,61692.36,61849.99,61649.56,61657.39,54.04360517,BTC/USD
2024-06-25 15:25:00,61657.06,61768.98,61618.81,61747.07,84.82051317,BTC/USD
2024-06-25 15:30:00,61745.37,61914.01,61728.81,61913.68,116.49929178,BTC/USD
2024-06-25 15:35:00,61910.8,61947.12,61803.71,61832.53,84.81076349,BTC/USD
2024-06-25 15:40:00,61832.53,61871.6,61765.65,61834.59,35.30191406,BTC/USD
2024-06-25 15:45:00,61834.69,61912.22,61815.09,61854.0,64.49177696,BTC/USD
2024-06-25 15:50:00,61847.12,61899.99,61815.11,61877.83,57.86194563,BTC/USD
2024-06-25 15:55:00,61880.77,61897.29,61774.49,61797.5,69.42928348,BTC/USD
2024-06-25 16:00:00,61797.5,61926.78,61775.07,61851.23,58.52723736,BTC/USD
2024-06-25 16:05:00,61850.05,61869.28,61714.15,61722.32,29.726805,BTC/USD
2024-06-25 16:10:00,61722.31,61826.04,61680.03,61722.94,69.23336341,BTC/USD
2024-06-25 16:15:00,61722.03,61748.89,61680.02,61734.23,54.59723558,BTC/USD
2024-06-25 16:20:00,61735.05,61787.04,61470.59,61489.63,395.7993196,BTC/USD
2024-06-25 16:25:00,61489.07,61648.75,61469.94,61565.58,81.35786806,BTC/USD
2024-06-25 16:30:00,61564.64,61581.39,61475.42,61486.82,77.94053638,BTC/USD
2024-06-25 16:35:00,61486.82,61582.29,61447.76,61494.17,195.47985817,BTC/USD
2024-06-25 16:40:00,61494.99,61576.08,61485.23,61503.8,62.42299171,BTC/USD
